cdu_id,geo_code,ns-sec_total_persons,ns-sec_1,ns-sec_2,ns-sec_3,ns-sec_4,ns-sec_5,ns-sec_6,ns-sec_7,ns-sec_8,ns-sec_15,ns-sec_1_perc,ns-sec_2_perc,ns-sec_3_perc,ns-sec_4_perc,ns-sec_5_perc,ns-sec_6_perc,ns-sec_7_perc,ns-sec_8_perc,ns-sec_15_perc,biggest_ns_sec
355,E08000023,146729,12232,27440,16745,12139,16448,24655,26147,9264,1650,0.08336457,0.187011429,0.114121953,0.082730749,0.112097813,0.16803086,0.178199265,0.063136803,0.011245221,ns_sec_2_perc
356,E08000024,271884,20435,49938,31912,23567,29111,45354,50938,15313,5298,0.07516073,0.18367392,0.117373586,0.086680349,0.107071398,0.166813788,0.187351959,0.056321814,0.019486251,ns_sec_7_perc
357,E08000025,1051366,103973,184245,108454,122002,86388,165740,146415,94733,39254,0.098893249,0.175243445,0.103155324,0.116041417,0.08216739,0.157642534,0.139261684,0.090104683,0.037336189,ns_sec_2_perc
358,E08000026,307730,31005,55011,32805,29401,28779,48367,47039,18215,17084,0.100753908,0.178763851,0.106603191,0.095541546,0.093520294,0.157173496,0.152858025,0.059191499,0.055516199,ns_sec_2_perc
359,E08000027,310398,32381,62336,33496,36531,30410,49301,49023,14750,2155,0.104320904,0.200826036,0.107913066,0.117690836,0.097970992,0.158831565,0.15793594,0.047519636,0.006942699,ns_sec_2_perc
360,E08000028,305928,19006,46384,30102,31677,31161,59965,60953,22935,3717,0.062125729,0.151617374,0.098395701,0.103543971,0.1018573,0.196010172,0.19923969,0.07496862,0.012149918,ns_sec_7_perc
361,E08000029,205087,38323,51121,23237,23572,16552,24966,19261,6550,1489,0.186862161,0.249264946,0.113303135,0.114936588,0.080707212,0.121733703,0.09391624,0.031937665,0.007260333,ns_sec_2_perc
362,E08000030,267397,22720,45829,24650,32239,27133,46618,46470,19145,2575,0.084967296,0.171389357,0.092185028,0.12056605,0.101470847,0.174340026,0.173786542,0.071597662,0.009629876,ns_sec_6_perc
363,E08000031,245526,19317,41755,23048,24402,23106,46357,43532,19391,4584,0.078675985,0.170063456,0.093871932,0.099386623,0.09410816,0.188806888,0.177300978,0.078977379,0.01867012,ns_sec_6_perc
364,E08000032,515315,51357,94051,52521,74306,45741,73246,79509,34704,9819,0.099661372,0.182511668,0.101920185,0.144195298,0.088763184,0.142138304,0.154292035,0.067345216,0.019054365,ns_sec_2_perc
365,E08000033,202376,25760,45022,20873,26348,17760,28061,28245,8341,1945,0.127287821,0.222467091,0.1031397,0.130193304,0.087757442,0.138657746,0.139566945,0.041215362,0.009610823,ns_sec_2_perc
366,E08000034,416840,49507,84925,39581,57610,38152,55017,65326,18820,7881,0.118767393,0.203735246,0.094954899,0.138206506,0.091526725,0.131985894,0.156717206,0.045149218,0.018906535,ns_sec_2_perc
367,E08000035,731373,98692,154309,81750,78378,61034,96776,93028,34451,32902,0.134940721,0.210985366,0.11177607,0.107165564,0.083451262,0.132320991,0.127196383,0.047104555,0.044986621,ns_sec_2_perc
368,E08000036,322264,29742,62306,31554,33579,35497,49147,65372,13140,1915,0.092290793,0.193338381,0.097913512,0.10419718,0.110148822,0.152505399,0.20285232,0.040774024,0.005942333,ns_sec_7_perc
369,E09000002,184901,11832,32322,21411,24214,16090,30071,27030,16385,5519,0.063991001,0.174807059,0.115797102,0.130956566,0.08701954,0.162632977,0.146186338,0.088614989,0.029848405,ns_sec_2_perc
370,E09000003,352597,70745,90433,34215,59911,16876,31136,22090,18594,8552,0.200639824,0.256476941,0.097037127,0.169913527,0.047862007,0.088304779,0.062649427,0.052734425,0.024254319,ns_sec_2_perc
371,E09000004,230902,27098,53978,35692,32854,20576,27226,22046,8236,3188,0.117357147,0.233770171,0.1545764,0.142285472,0.089111398,0.117911495,0.095477735,0.035668812,0.013806723,ns_sec_2_perc
372,E09000005,308895,34300,61197,30746,51648,21079,40966,36049,24343,8515,0.111040969,0.198115865,0.099535441,0.167202447,0.068240017,0.132621117,0.116703087,0.078806714,0.027566001,ns_sec_2_perc
373,E09000006,307023,58545,87883,41528,42424,18457,27004,18588,9884,2703,0.19068604,0.286242399,0.135260225,0.138178573,0.060116017,0.087954323,0.060542695,0.032193028,0.008803901,ns_sec_2_perc
374,E09000007,212443,46898,59293,16962,21033,10222,17167,12974,15341,12509,0.220755685,0.279100747,0.079842593,0.09900538,0.048116436,0.080807558,0.061070499,0.072212311,0.058881676,ns_sec_2_perc
375,E09000008,360230,50686,89477,49484,46290,24060,43284,29998,19019,7899,0.14070455,0.24838853,0.137367793,0.128501235,0.066790662,0.120156567,0.083274575,0.052796824,0.021927657,ns_sec_2_perc
376,E09000009,334725,48683,76425,33247,48068,24082,38024,35224,23179,7754,0.145441781,0.228321757,0.099326313,0.143604451,0.071945627,0.113597729,0.105232654,0.06924789,0.023165285,ns_sec_2_perc
377,E09000010,310066,37339,66795,33688,45900,21367,37732,32195,27376,7622,0.120422749,0.215421878,0.108647836,0.148032999,0.068911135,0.121690221,0.103832732,0.08829088,0.024581863,ns_sec_2_perc
378,E09000011,249991,32544,56575,27951,29387,18085,34109,25460,17625,8235,0.130180687,0.226308147,0.111808025,0.117552232,0.072342604,0.136440912,0.101843666,0.070502538,0.032941186,ns_sec_2_perc
379,E09000012,244433,29701,62861,25505,25692,13948,28151,24639,25545,8313,0.12150978,0.257170677,0.104343522,0.105108557,0.057062672,0.115168574,0.100800628,0.104507166,0.03400932,ns_sec_2_perc
380,E09000013,180652,38138,52411,16223,17465,9065,14943,12340,12065,7976,0.211113079,0.290121338,0.089802493,0.09667759,0.05017935,0.082717047,0.068308128,0.066785865,0.044151186,ns_sec_2_perc
381,E09000014,253236,34837,62492,22430,32818,15621,27611,24873,23902,8603,0.137567328,0.24677376,0.088573505,0.129594528,0.061685542,0.109032681,0.098220632,0.094386264,0.033972263,ns_sec_2_perc
382,E09000015,236970,44117,55871,27103,38189,13636,24738,17105,12493,3693,0.186171245,0.235772461,0.114373127,0.161155421,0.057543149,0.104392961,0.072182133,0.052719754,0.015584251,ns_sec_2_perc
383,E09000016,235671,27583,53208,34955,36391,21366,27826,24284,8041,2013,0.117040281,0.225772369,0.148321177,0.154414417,0.090660285,0.118071379,0.103041953,0.034119599,0.008541569,ns_sec_2_perc
384,E09000017,267227,35370,59932,33302,34780,24378,30931,28081,12923,7503,0.13235938,0.224273745,0.124620641,0.130151519,0.091225812,0.115748034,0.105082944,0.048359634,0.028077253,ns_sec_2_perc
385,E09000018,251961,34320,56385,29222,33006,21208,31634,27217,13581,5362,0.136211557,0.223784633,0.115978266,0.130996464,0.084171757,0.125551177,0.108020686,0.053901199,0.021281071,ns_sec_2_perc
386,E09000019,200134,38564,53095,18493,17666,10027,18878,16354,17945,9092,0.192690897,0.265297251,0.09240309,0.088270859,0.050101432,0.094326801,0.081715251,0.089664925,0.045429562,ns_sec_2_perc
387,E09000020,155939,39371,48748,10809,17355,5365,10418,7909,9567,6381,0.25247693,0.312609418,0.069315566,0.111293519,0.034404479,0.066808175,0.05071855,0.061350913,0.040919847,ns_sec_2_perc
388,E09000021,156358,33731,44258,16973,19893,8470,13122,8674,4299,6917,0.215729288,0.283055552,0.108552169,0.127227261,0.054170557,0.083922793,0.055475256,0.027494596,0.044238223,ns_sec_2_perc
389,E09000022,300101,48716,81767,31904,29163,17798,30787,28689,20847,10348,0.162332015,0.272464937,0.106310875,0.097177284,0.0593067,0.102588795,0.095597815,0.069466613,0.034481724,ns_sec_2_perc
390,E09000023,273342,35861,70287,32885,29760,18542,34323,23820,17607,10208,0.131194621,0.257139408,0.120307161,0.108874597,0.067834435,0.12556797,0.087143578,0.064413811,0.037345157,ns_sec_2_perc
391,E09000024,198217,38084,53070,22552,26208,12377,20390,14942,6980,3605,0.192132864,0.267736874,0.113774298,0.13221873,0.062441667,0.10286706,0.075382031,0.035213932,0.018187138,ns_sec_2_perc
392,E09000025,306009,22152,50998,29832,43190,25550,47724,38707,30332,17439,0.072390028,0.166655229,0.097487329,0.14113964,0.083494276,0.155956197,0.126489744,0.099121268,0.05698852,ns_sec_2_perc
393,E09000026,277323,44046,64444,32194,45516,16121,30533,20935,17137,6306,0.158825629,0.232378851,0.11608846,0.164126308,0.058130772,0.110099054,0.075489592,0.06179437,0.022738828,ns_sec_2_perc
394,E09000027,184098,51949,63300,16314,20956,7133,10199,7402,4065,2759,0.28218123,0.343838608,0.088615846,0.113830677,0.038745668,0.055399841,0.040206846,0.022080631,0.014986583,ns_sec_2_perc
395,E09000028,282560,44684,70114,29019,24982,18619,33870,27945,19770,13502,0.158139864,0.248138448,0.102700311,0.08841308,0.065893969,0.119868347,0.098899349,0.069967441,0.047784541,ns_sec_2_perc
396,E09000029,188695,29292,49516,26566,27955,14341,19377,14278,5480,1882,0.155234638,0.262412889,0.140788044,0.14814913,0.076000954,0.102689525,0.075667082,0.029041575,0.009973767,ns_sec_2_perc
397,E09000030,250343,36183,53962,22247,22364,19984,29770,24681,28963,12155,0.1445337,0.215552262,0.088866076,0.089333435,0.079826478,0.118916846,0.098588736,0.115693269,0.048553385,ns_sec_2_perc
398,E09000031,256615,25080,55634,28823,42540,19173,30956,28174,18733,7477,0.097733959,0.216799486,0.112320012,0.16577363,0.07471504,0.120632075,0.109790932,0.073000409,0.029137034,ns_sec_2_perc
399,E09000032,301648,71909,93303,28871,30735,13333,24011,18169,13365,7915,0.238387127,0.309310852,0.095710895,0.101890283,0.044200525,0.079599401,0.060232456,0.044306609,0.026239193,ns_sec_2_perc
400,E41000052,525555,53905,116209,47394,102113,52977,70544,61771,13637,6989,0.102567762,0.221116724,0.090178954,0.194295554,0.100802009,0.134227626,0.117534797,0.025947808,0.013298323,ns_sec_2_perc
401,E41000324,220395,52530,60817,16262,21280,9659,16793,13621,19542,9840,0.23834479,0.275945462,0.073785703,0.096553915,0.043825858,0.076195013,0.061802672,0.088668073,0.044647111,ns_sec_2_perc
402,S12000005,50439,5044,10329,5012,4071,6268,8020,8804,2271,620,0.100001983,0.204782014,0.099367553,0.080711354,0.124268919,0.159003945,0.174547473,0.045024683,0.012292076,ns_sec_2_perc
403,S12000006,149341,11591,28558,12977,25312,16752,25051,23575,4496,1029,0.077614319,0.19122679,0.086895092,0.169491298,0.112172813,0.16774362,0.157860199,0.030105597,0.006890271,ns_sec_2_perc
404,S12000008,121306,9551,23631,12366,12637,14745,19500,21749,5829,1298,0.07873477,0.194804874,0.101940547,0.104174567,0.121552108,0.160750499,0.17929039,0.048052034,0.010700213,ns_sec_2_perc
405,S12000010,97819,13174,23272,11071,11354,9662,13333,12710,2350,893,0.134677312,0.237908791,0.113178421,0.11607152,0.098774267,0.136302763,0.129933857,0.024023963,0.009129106,ns_sec_2_perc
406,S12000011,89988,18965,26396,10766,10337,6263,8283,5952,2187,839,0.210750322,0.293327999,0.119638174,0.114870872,0.069598169,0.092045606,0.066142152,0.02430324,0.009323465,ns_sec_2_perc
407,S12000013,27318,2116,6305,2454,4081,3080,3979,4492,634,177,0.077458086,0.230800205,0.089830881,0.149388681,0.112746175,0.14565488,0.164433707,0.023208141,0.006479244,ns_sec_2_perc
408,S12000014,154192,14490,34208,17705,13588,19594,22153,25912,5103,1439,0.093973747,0.221853274,0.114824375,0.088123897,0.127075335,0.143671526,0.168050223,0.033095102,0.00933252,ns_sec_2_perc
409,S12000015,357440,37918,79644,38489,32349,40373,53127,53906,13494,8140,0.10608214,0.222817816,0.107679611,0.090501902,0.112950425,0.148631938,0.150811325,0.037751791,0.022773053,ns_sec_2_perc
410,S12000017,228364,23328,51948,20910,33856,28276,31886,30958,5604,1598,0.102152704,0.227478937,0.091564345,0.148254541,0.123819867,0.139627962,0.135564275,0.02453977,0.0069976,ns_sec_2_perc
411,S12000018,80261,7542,16309,9942,5554,7891,13405,14508,3699,1411,0.093968428,0.203199561,0.123870871,0.069199237,0.098316742,0.167017605,0.18076027,0.046087141,0.017580145,ns_sec_2_perc
412,S12000019,82257,8727,17714,10548,8730,8933,11889,12672,2390,654,0.106094314,0.215349454,0.128232248,0.106130785,0.10859866,0.144534812,0.154053758,0.029055278,0.007950691,ns_sec_2_perc
413,S12000020,91203,7444,21012,8402,10914,12768,14335,13731,1930,667,0.081620122,0.230387158,0.092124163,0.119667116,0.139995395,0.157176847,0.150554258,0.021161585,0.007313356,ns_sec_2_perc
414,S12000021,136609,11268,27477,14178,13354,17394,22455,21566,7267,1650,0.082483585,0.201136089,0.103785256,0.097753442,0.127326896,0.164374236,0.157866612,0.053195617,0.012078267,ns_sec_2_perc
415,S12000023,21151,1603,4602,1411,4607,2500,3054,2927,342,105,0.075788379,0.217578365,0.066710794,0.217814761,0.118197721,0.144390336,0.138385892,0.016169448,0.004964304,ns_sec_4_perc
416,S12000024,142139,20012,34775,14622,19379,14688,17626,16801,2723,1513,0.14079176,0.24465488,0.102871133,0.136338373,0.103335467,0.124005375,0.118201197,0.019157304,0.01064451,ns_sec_2_perc
417,S12000026,112589,13045,24708,9865,18072,10942,15714,16197,2927,1119,0.115863894,0.219453055,0.087619572,0.160513016,0.097185338,0.139569585,0.143859524,0.025997211,0.009938804,ns_sec_2_perc
418,S12000027,22981,1870,5332,1787,3156,3269,3453,3689,297,128,0.081371568,0.232017754,0.077759889,0.137330839,0.142247944,0.150254558,0.160523911,0.01292372,0.005569819,ns_sec_2_perc
419,S12000028,111270,12436,27051,11708,12456,12658,15735,14110,3904,1212,0.111764177,0.243111351,0.105221533,0.11194392,0.113759324,0.14141278,0.126808664,0.035085827,0.010892424,ns_sec_2_perc
420,S12000029,310501,35080,70938,38030,31833,32126,43283,45267,10953,2991,0.112978702,0.228463032,0.122479477,0.102521409,0.103465045,0.139397297,0.14578697,0.035275249,0.009632819,ns_sec_2_perc
421,S12000030,85874,14465,21265,7796,9798,7411,9693,9952,2518,2976,0.168444465,0.247630249,0.090784172,0.114097399,0.086300859,0.112874677,0.115890724,0.02932203,0.034655425,ns_sec_2_perc
422,S12000033,214243,35749,46220,21353,14703,23593,27237,29337,3992,12059,0.166861928,0.215736337,0.0996672,0.06862768,0.110122618,0.127131342,0.136933295,0.018633048,0.056286553,ns_sec_2_perc
423,S12000034,250471,38638,57331,20118,34823,32800,29325,32454,3466,1516,0.154261372,0.228892766,0.080320676,0.139030067,0.130953284,0.117079422,0.129571887,0.013837929,0.006052597,ns_sec_2_perc
424,S12000035,85694,9096,21210,8670,14099,8575,11336,10021,2138,549,0.106145121,0.247508577,0.101173945,0.164527271,0.100065349,0.132284641,0.116939342,0.024949238,0.006406516,ns_sec_2_perc
425,S12000036,462334,86928,113311,53012,37919,31591,49771,43091,15075,31636,0.188019916,0.245084722,0.114661695,0.082016464,0.06832939,0.107651611,0.093203182,0.032606298,0.068426722,ns_sec_2_perc
426,S12000038,172717,18702,39711,22564,13335,18492,25235,24669,7076,2933,0.108281177,0.229919464,0.130641454,0.077207223,0.107065315,0.146106058,0.142829021,0.040968752,0.016981536,ns_sec_2_perc
427,S12000039,90028,6016,17863,12422,6538,10206,16325,14859,4701,1098,0.066823655,0.198416048,0.137979295,0.072621851,0.113364731,0.181332474,0.165048652,0.052217088,0.012196206,ns_sec_2_perc
428,S12000040,173312,19854,37585,21453,14354,18177,25216,29634,5356,1683,0.114556407,0.216863229,0.123782542,0.082821732,0.104880216,0.14549483,0.170986429,0.030903804,0.009710811,ns_sec_2_perc
429,S12000041,114445,11819,26510,11052,13741,13890,16392,16874,3124,1043,0.103272314,0.231639652,0.096570405,0.120066407,0.121368343,0.143230373,0.147442003,0.027296955,0.009113548,ns_sec_2_perc
430,S12000042,142101,12550,27904,16389,10127,13746,21860,22578,7481,9466,0.088317464,0.196367373,0.11533346,0.071266212,0.096734013,0.153834245,0.158886989,0.052645653,0.066614591,ns_sec_2_perc
431,S12000044,335317,26062,67034,40788,29162,37977,53204,61547,15834,3709,0.077723468,0.199912322,0.12164012,0.086968451,0.113257008,0.158667768,0.183548702,0.047220988,0.011061175,ns_sec_2_perc
432,S12000045,104431,20949,30418,13076,11257,8220,9777,7958,1948,828,0.200601354,0.291273664,0.125211862,0.107793663,0.07871226,0.093621626,0.076203426,0.018653465,0.00792868,ns_sec_2_perc
433,S12000046,578251,53567,104946,64034,41233,49664,94591,93056,44467,32693,0.092636243,0.181488661,0.110737379,0.071306405,0.085886579,0.163581213,0.160926656,0.076899132,0.056537732,ns_sec_2_perc
434,W06000001,68941,7408,14462,6397,11144,7341,9869,8608,3018,694,0.1074542,0.209773575,0.092789487,0.161645465,0.106482354,0.14315139,0.124860388,0.043776563,0.010066579,ns_sec_2_perc
435,W06000002,117974,11162,24876,9896,21931,10850,16101,14475,4004,4671,0.094614068,0.21086002,0.083882889,0.185896893,0.091969417,0.136479224,0.122696526,0.033939682,0.03959347,ns_sec_2_perc
436,W06000003,112531,11351,25996,11154,19048,10443,16437,13224,3849,1027,0.100869982,0.231011899,0.099119354,0.169268913,0.092801095,0.146066417,0.117514285,0.034203908,0.009126374,ns_sec_2_perc
437,W06000004,92483,9229,20529,8846,14418,8893,13879,12135,3638,916,0.099791313,0.221975931,0.095650011,0.155898922,0.096158213,0.150070824,0.131213304,0.039336959,0.009904523,ns_sec_2_perc
438,W06000005,151679,16671,32305,14410,17073,20850,22907,21811,4443,1208,0.109909744,0.212982681,0.095003263,0.112560078,0.137461349,0.151022884,0.143797098,0.029292123,0.007964188,ns_sec_2_perc
439,W06000006,133244,12916,26771,12332,14690,15743,22970,20423,5136,2253,0.096934946,0.200917114,0.09255201,0.110248867,0.118151662,0.172390502,0.153275194,0.038545826,0.016908829,ns_sec_2_perc
440,W06000008,71444,8057,14505,5724,16210,5473,8159,6598,1814,4900,0.112773641,0.203026146,0.080118694,0.226890992,0.076605453,0.114201333,0.092352052,0.025390516,0.068585186,ns_sec_4_perc
441,W06000009,120545,10232,25620,10015,23401,13644,17084,15491,4327,731,0.084881165,0.212534738,0.083081007,0.194126675,0.113185947,0.141723008,0.128508026,0.035895309,0.006064125,ns_sec_2_perc
442,W06000010,181227,16610,38383,17564,30432,16908,26613,26001,7097,1615,0.09165301,0.211795152,0.096917126,0.167921998,0.093297356,0.146848979,0.143471999,0.039160831,0.008911476,ns_sec_2_perc
443,W06000011,234363,26106,51198,26800,22820,22580,33226,30528,9645,11447,0.111391303,0.218455985,0.114352522,0.097370319,0.096346266,0.141771525,0.130259469,0.041154107,0.048843034,ns_sec_2_perc
444,W06000012,138682,10189,26838,14278,12466,17704,23060,26092,6948,1100,0.073470241,0.19352187,0.102954962,0.089889099,0.127658961,0.16627969,0.188142657,0.050100229,0.007931815,ns_sec_2_perc
445,W06000013,136842,13997,30034,13597,13374,15826,21031,22331,5618,1028,0.102285848,0.2194794,0.099362769,0.097733152,0.115651627,0.153688195,0.163188202,0.041054647,0.007512313,ns_sec_2_perc
446,W06000014,124259,18691,32973,14204,14482,11502,15066,12034,4463,844,0.150419688,0.265357037,0.114309627,0.11654689,0.092564724,0.121246751,0.096846104,0.035916915,0.006792265,ns_sec_2_perc
447,W06000015,334551,49533,77460,38323,30997,25080,40493,34094,17464,21062,0.148058144,0.231534206,0.114550547,0.09265254,0.074966149,0.121036852,0.101909724,0.052201309,0.062956022,ns_sec_2_perc
448,W06000016,231885,18717,44263,23656,23367,25841,36899,41361,12476,5293,0.080716735,0.190883412,0.102016086,0.100769778,0.11143886,0.159126291,0.178368588,0.053802531,0.02282597,ns_sec_2_perc
449,W06000018,177755,14816,33696,19405,16697,20903,28249,33222,9362,1396,0.083350679,0.189564288,0.109167112,0.09393266,0.117594442,0.158920987,0.186897696,0.052667998,0.007853506,ns_sec_2_perc
450,W06000019,69239,3578,10918,6111,5824,8514,13341,15170,5253,524,0.051676079,0.157685697,0.088259507,0.084114444,0.122965381,0.192680426,0.219096174,0.075867647,0.007567989,ns_sec_7_perc
451,W06000020,90360,7793,18112,9436,8401,10464,15523,15967,4088,576,0.086243913,0.200442674,0.104426737,0.092972554,0.115803453,0.171790615,0.176704294,0.045241257,0.006374502,ns_sec_2_perc
452,W06000021,89694,16016,23008,7889,13277,7461,9660,9864,2021,498,0.178562669,0.256516601,0.087954601,0.148025509,0.083182822,0.107699512,0.109973911,0.022532165,0.005552211,ns_sec_2_perc
453,W06000022,144103,15653,29706,16240,13698,14882,21309,21936,7889,2774,0.108623693,0.206144216,0.112697168,0.095057008,0.103273353,0.147873396,0.152224451,0.054745564,0.01925012,ns_sec_2_perc
454,W06000023,131047,13335,27901,10777,32419,11461,16531,14473,3359,786,0.101757385,0.212908346,0.08223767,0.247384526,0.087457172,0.126145581,0.110441292,0.025632025,0.005997848,ns_sec_4_perc
455,W06000024,58334,3873,10580,5969,5506,6648,10156,11564,3540,495,0.066393527,0.181369356,0.102324545,0.094387493,0.113964412,0.174100867,0.198237734,0.060685021,0.008485617,ns_sec_7_perc
